metric,scenario,baseline,challenger,n_pairs,n_censored,baseline_median,challenger_median,median_difference,ci_low,ci_high,p_value,p_holm,cliffs_delta,effect
throughput_mbps,scale_free-n100-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,6838.340275827209,6817.942000921315,-12.922478343849434,-122.59221426698286,58.76872410681608,0.40449450351297855,1.0,-0.08666666666666667,negligible
throughput_mbps,scale_free-n100-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,6091.480837384279,6817.942000921315,695.918392915481,612.4288347191714,815.3315024608946,1.862645149230957e-09,1.1920928955078125e-07,0.9733333333333334,large
throughput_mbps,scale_free-n100-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,5219.798535406844,6817.942000921315,1564.8319782162107,1496.6653290520694,1640.5853113316448,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
throughput_mbps,scale_free-n100-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,5167.859830106085,6817.942000921315,1641.507845408065,1547.85618824716,1749.3756847249551,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
throughput_mbps,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,3412.279650049306,3400.3338904943475,-4.764451169474796,-37.91118082897083,38.42913551405047,0.9032264724373817,1.0,-0.011111111111111112,negligible
throughput_mbps,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,2910.9968919225066,3400.3338904943475,377.6409125045925,296.02599573475777,470.42142008521114,1.862645149230957e-09,1.1920928955078125e-07,0.3933333333333333,medium
throughput_mbps,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,spf-reconverge,orbit,30,0,2532.9893772300575,3400.3338904943475,744.1599679821454,595.5413866505498,826.5402798676992,1.862645149230957e-09,1.1920928955078125e-07,0.6577777777777778,large
throughput_mbps,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,spf-static,orbit,30,0,2363.745480823355,3400.3338904943475,1043.8167775608672,969.4249711456619,1164.989406541655,1.862645149230957e-09,1.1920928955078125e-07,0.7977777777777778,large
throughput_mbps,scale_free-n250-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,15173.454936380898,15164.635740347778,-64.42647808084166,-102.16827637279584,25.806711755626566,0.23665234446525574,1.0,-0.09333333333333334,negligible
throughput_mbps,scale_free-n250-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,12369.421626672276,15164.635740347778,2806.0592949410493,2615.0030188446417,2898.8218715634757,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
throughput_mbps,scale_free-n250-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,10289.718014908121,15164.635740347778,4853.713984926258,4769.212770041697,4985.50925751336,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
