scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
ring-n60-load0.7-congestion_surge-centralised,orbit,30,1.0,0.0,30,0.5762583882599563,0.05615396867616507,30,723.0030433273312,63.993935699151734,30,0.0,0.0,30,0.022823500003141817,0.016246575007244246,30,333.63635950312243,53.11603315284435,30
ring-n60-load0.7-congestion_surge-centralised,spf-reconverge,30,1.0,0.0,30,0.580150404397659,0.048012410212810885,30,725.2033450510571,53.5096548073966,30,0.0,0.0,30,0.0057334500015713274,0.000463474996649893,30,326.3288802148156,92.00120993821469,30
ring-n60-load0.7-congestion_surge-centralised,spf-static,30,1.0,0.0,30,0.580150404397659,0.048012410212810885,30,725.2033450510571,53.5096548073966,30,0.0,0.0,30,0.005855250004970003,0.004988449996744748,30,326.3288802148156,92.00120993821469,30
ring-n60-load0.7-critical_link-centralised,cspf,30,0.9980681096420085,0.0011586798256157937,30,0.8943190210670433,0.041470775919073,30,488.72349369323854,21.668029546938214,30,0.2,0.0,30,0.04355294999550097,0.027159425018908223,30,190.7681519083938,54.68049244036558,30
ring-n60-load0.7-critical_link-centralised,ecmp,30,0.9984889828090713,0.001004044898082479,30,0.8867031456211603,0.037251092409081754,30,482.3722087874054,20.69114194089866,30,0.2,0.0,30,0.07680285000242293,0.024831574999552686,30,193.0891523125249,101.54120745343192,30
ring-n60-load0.7-critical_link-centralised,orbit,30,0.9983248015400032,0.0008075418330633077,30,0.8893677856704089,0.03709041231124388,30,486.50299741939256,20.702380626886622,30,0.2,0.0,30,0.031230050000885967,0.0056302000157302245,30,197.70172704446003,94.21473836794581,30
ring-n60-load0.7-critical_link-centralised,spf-reconverge,30,0.9983555997887315,0.0010773717204781708,30,0.886940699282738,0.033920558945448764,30,480.36249106947093,20.98219240313614,30,0.2,0.0,30,0.013480450004863087,0.008163250022334978,30,190.87415677381784,101.19378973664243,30
ring-n60-load0.7-critical_link-centralised,spf-static,30,0.8931139862675339,0.07002916183109009,30,0.8816140153422163,0.03125365570424532,30,487.92696969047665,28.88773441610101,30,0.0,0.0,2,0.005803200001537334,0.005096974993648473,30,30.652533124405934,45.96996289488309,30
ring-n60-load0.7-none-centralised,cspf,30,1.0,0.0,30,1.0,0.00047170671464025205,30,543.9807576110688,17.71143587459494,30,,,0,0.021224100004474167,0.013983624994580168,30,31.483933641647294,36.785033615883236,30
ring-n60-load0.7-none-centralised,ecmp,30,1.0,0.0,30,0.9964658180682824,0.023527519114631468,30,534.1894377014642,18.53809490382025,30,,,0,0.02937805000692606,0.003148750005493639,30,75.68574662187112,48.16905972084856,30
ring-n60-load0.7-none-centralised,orbit,30,1.0,0.0,30,1.0,0.0,30,543.1513666590628,17.17464634885812,30,,,0,0.023091900002327748,0.015390375006973045,30,31.321678079240307,2.9444888201994672,30
ring-n60-load0.7-none-centralised,spf-reconverge,30,1.0,0.0,30,0.9919294573766155,0.01879268024418823,30,534.1894377014642,21.38133355378727,30,,,0,0.005776650003099348,0.0005949999977019615,30,77.93257598925095,49.81019574069386,30
ring-n60-load0.7-none-centralised,spf-static,30,1.0,0.0,30,0.9919294573766155,0.01879268024418823,30,534.1894377014642,21.38133355378727,30,,,0,0.005738300002121832,0.0012344250026217196,30,77.93257598925095,49.81019574069386,30
ring-n60-load0.7-random_node_10-centralised,cspf,30,0.3221133540349399,0.12378772764025792,30,0.3411137623156567,0.0825177275900939,30,186.1808989299848,47.862182182276854,30,,,0,0.03536420001182705,0.01469849999557482,30,28.405767065429057,2.476260564368836,30
ring-n60-load0.7-random_node_10-centralised,ecmp,30,0.3221133540349399,0.12378772764025792,30,0.34050190465494334,0.08523637682120433,30,185.84561883342957,48.624044155774016,30,,,0,0.046132700008456595,0.02363242499268381,30,63.04462296820955,41.61168079715212,30
ring-n60-load0.7-random_node_10-centralised,orbit,30,0.3221133540349399,0.12378772764025792,30,0.3411137623156567,0.08240458837304576,30,186.1808989299848,47.82224308852011,30,,,0,0.038110349989437964,0.016198200009966968,30,28.32021469404992,1.5982331816434154,30
ring-n60-load0.7-random_node_10-centralised,spf-reconverge,30,0.3221133540349399,0.12378772764025792,30,0.3407222920886266,0.08571806846922653,30,185.96638469907015,49.55836349237816,30,,,0,0.008434350005700253,0.006587049982044846,30,69.92478320411432,44.80493116746407,30
ring-n60-load0.7-random_node_10-centralised,spf-static,30,0.3221133540349399,0.12378772764025792,30,0.3407222920886266,0.0855870998426485,30,185.96638469907015,49.55836349237816,30,,,0,0.005834650000906549,0.005597349998424761,30,69.92478320411432,44.887823312255314,30
ring-n60-load0.7-random_node_30-centralised,cspf,30,0.1629551696042368,0.05404809068086608,30,0.16935898571596186,0.027963402900455236,30,92.95562991940147,16.049264434346284,30,,,0,0.027381250001781154,0.015474949996132636,30,30.562737286906973,3.643720573477122,30
ring-n60-load0.7-random_node_30-centralised,ecmp,30,0.1629551696042368,0.05404809068086608,30,0.16935898571596186,0.028633580334932657,30,92.7580720749551,16.809348858454655,30,,,0,0.032241650005744305,0.020794275016669417,30,48.89142533231794,46.89502686059064,30
ring-n60-load0.7-random_node_30-centralised,orbit,30,0.1629551696042368,0.05404809068086608,30,0.16935898571596186,0.027963402900455236,30,92.95562991940147,16.049264434346284,30,,,0,0.02987215000030119,0.012406424975779373,30,30.3418019814701,2.299383225415845,30
ring-n60-load0.7-random_node_30-centralised,spf-reconverge,30,0.1629551696042368,0.05404809068086608,30,0.16905525106450395,0.02831251871477125,30,92.33447442884955,17.031030728961383,30,,,0,0.006804399985412601,0.008711050017154776,30,73.492157906502,49.96833720645439,30
ring-n60-load0.7-random_node_30-centralised,spf-static,30,0.1629551696042368,0.05404809068086608,30,0.16905525106450395,0.02831251871477125,30,92.33447442884955,17.031030728961383,30,,,0,0.005875699993339367,0.003047699989110697,30,73.492157906502,49.96833720645439,30
