metric,scenario,baseline,challenger,n_pairs,n_censored,baseline_median,challenger_median,median_difference,ci_low,ci_high,p_value,p_holm,cliffs_delta,effect
pdr_critical,scale_free-n100-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,0.9976561745433734,0.999605281741486,0.0020338656902719188,0.00012411789819766206,0.007502636858360168,0.00033124308734561945,0.0029811877861105752,0.4777777777777778,large
pdr_critical,scale_free-n100-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,0.9982156897336147,0.999605281741486,0.0005214222529818513,-0.00024890090301005197,0.005374404933755683,0.027745192513481138,0.16647115508088683,0.14222222222222222,negligible
pdr_critical,scale_free-n100-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,0.969760174048663,0.999605281741486,0.029873487968069046,0.02204800584916089,0.04487309644816856,1.862645149230957e-09,1.1920928955078125e-07,0.9888888888888889,large
pdr_critical,scale_free-n100-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,0.9199565248464112,0.999605281741486,0.07956543832181079,0.06418197597288389,0.10374680531389063,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,0.5046642981979942,0.5084967315342741,0.0025971024188954916,0.0010320581908639659,0.0033388211623156623,1.0244548320770264e-07,2.4586915969848633e-06,0.06444444444444444,negligible
pdr_critical,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,0.4968613736478112,0.5084967315342741,0.003052068484570347,0.0006615509661380692,0.010645815784912832,0.0004183966666460037,0.00334717333316803,0.08666666666666667,negligible
pdr_critical,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,spf-reconverge,orbit,30,0,0.4675998022065759,0.5084967315342741,0.016854286804942942,0.007900322931668063,0.03134447389547712,5.587935447692871e-09,1.564621925354004e-07,0.2222222222222222,small
pdr_critical,scale_free-n100-load0.7-random_node_30-centralised-deg4.0,spf-static,orbit,30,0,0.34597389968672065,0.5084967315342741,0.16041922484652543,0.11148262493427336,0.18934540914933878,1.862645149230957e-09,1.1920928955078125e-07,0.7733333333333333,large
pdr_critical,scale_free-n250-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,0.9940130240503425,0.9998168799005753,0.005815804954490911,0.00392598268211275,0.012061289564522626,4.502214861323387e-06,8.554208236514436e-05,0.7588888888888888,large
pdr_critical,scale_free-n250-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,0.9902484913410455,0.9998168799005753,0.00958291418400442,0.006498094527927489,0.026784605170082465,5.587935447692871e-09,1.564621925354004e-07,0.8911111111111111,large
pdr_critical,scale_free-n250-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,0.9105847440549742,0.9998168799005753,0.08923487856909618,0.07765786394933422,0.11861462938299211,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n250-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,0.8806763720228155,0.9998168799005753,0.11912328573216757,0.09002355127811429,0.14215286794442272,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,0.48473938877674644,0.4919506363466951,0.004639124637065395,0.0014165007327603396,0.006911731437163032,1.862645149230957e-09,1.1920928955078125e-07,0.1288888888888889,negligible
pdr_critical,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,0.48138629886338646,0.4919506363466951,0.006954767706340237,0.0036752147800923063,0.01357992523453641,3.5390257835388184e-08,8.847564458847046e-07,0.21333333333333335,small
pdr_critical,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,spf-reconverge,orbit,30,0,0.45636331158760474,0.4919506363466951,0.04130017767490715,0.029786801787590966,0.05790252815137861,1.862645149230957e-09,1.1920928955078125e-07,0.5822222222222222,large
pdr_critical,scale_free-n250-load0.7-random_node_30-centralised-deg4.0,spf-static,orbit,30,0,0.2891506780111669,0.4919506363466951,0.20260150191163018,0.18432692985266882,0.23747795740669508,1.862645149230957e-09,1.1920928955078125e-07,0.9955555555555555,large
pdr_critical,scale_free-n50-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,0.9998290901372386,0.9993518662800249,-2.7873503101238928e-05,-0.0006213860274528749,9.062050260055798e-05,0.8530619536834912,1.0,-0.13666666666666666,negligible
pdr_critical,scale_free-n50-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,1.0,0.9993518662800249,-0.00045775980177448217,-0.0006374237312226083,0.0,0.7812411606891965,1.0,-0.37777777777777777,medium
pdr_critical,scale_free-n50-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,0.9837517957679429,0.9993518662800249,0.015516942456274108,0.005533993717937391,0.032697352094374355,1.0191229069203863e-05,0.00015286843603805794,0.7155555555555555,large
pdr_critical,scale_free-n50-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,0.9463881088609502,0.9993518662800249,0.05329584096182033,0.04578254680147503,0.08926730276464134,3.69434461095272e-06,7.388689221905439e-05,0.8055555555555556,large
pdr_critical,scale_free-n50-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,0.4853672287758832,0.4866720316892066,0.00039937875702331094,-0.0001901178521063751,0.001384545436664164,0.04171828906914024,0.2085914453457012,0.008888888888888889,negligible
pdr_critical,scale_free-n50-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,0.48673920803975435,0.4866720316892066,-0.0006082599591074878,-0.0009626082438229655,0.0003234952582629458,0.9835895628020082,1.0,-0.011111111111111112,negligible
pdr_critical,scale_free-n50-load0.7-random_node_30-centralised-deg4.0,spf-reconverge,orbit,30,0,0.47794849371995085,0.4866720316892066,0.0034852396454803647,0.0013536832789683428,0.011120313692857348,3.892380669703175e-05,0.0005449332937584445,0.08444444444444445,negligible
pdr_critical,scale_free-n50-load0.7-random_node_30-centralised-deg4.0,spf-static,orbit,30,0,0.38061243704774395,0.4866720316892066,0.10011275537869564,0.07718814097841759,0.13138616757596802,1.862645149230957e-09,1.1920928955078125e-07,0.5,large
pdr_critical,scale_free-n500-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,0.9922105317652736,0.9998971069756823,0.007687181523319875,0.00599668349914767,0.009649619280209687,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n500-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,0.9658216118248121,0.9998971069756823,0.03408529999223303,0.02744038620460959,0.046536676392412046,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n500-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,0.8631429679202434,0.9998971069756823,0.1367542566295829,0.10644526687300043,0.1531889669497426,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n500-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,0.8408679536504214,0.9998971069756823,0.15902970180996523,0.12651295972033733,0.182787274846554,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,scale_free-n500-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,0.4907615097764589,0.5027650761551292,0.005963306233239735,0.004478765297354886,0.009019506969922125,1.862645149230957e-09,1.1920928955078125e-07,0.14888888888888888,small
pdr_critical,scale_free-n500-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,0.48166051922425634,0.5027650761551292,0.021943014198600425,0.012732698281557264,0.030500606457044582,1.862645149230957e-09,1.1920928955078125e-07,0.37777777777777777,medium
pdr_critical,scale_free-n500-load0.7-random_node_30-centralised-deg4.0,spf-reconverge,orbit,30,0,0.44283226183634794,0.5027650761551292,0.05869181197584786,0.05448540946977948,0.07350147311199948,1.862645149230957e-09,1.1920928955078125e-07,0.8266666666666667,large
pdr_critical,scale_free-n500-load0.7-random_node_30-centralised-deg4.0,spf-static,orbit,30,0,0.25604626545393605,0.5027650761551292,0.2353918442337503,0.1993363107279645,0.26890788055877546,1.862645149230957e-09,1.1920928955078125e-07,1.0,large
pdr_critical,waxman-n100-load0.7-critical_link-centralised-deg4.0,cspf,orbit,30,0,0.9813304651372041,0.9991626165432335,0.010076912084451883,0.004552255516515058,0.012527738918793774,6.308463975485092e-05,0.000820100316813062,0.4488888888888889,medium
pdr_critical,waxman-n100-load0.7-critical_link-centralised-deg4.0,ecmp,orbit,30,0,0.9209607562630728,0.9991626165432335,0.06990378235686084,0.05623661981014483,0.08060653843052662,1.862645149230957e-09,1.1920928955078125e-07,0.8222222222222222,large
pdr_critical,waxman-n100-load0.7-critical_link-centralised-deg4.0,spf-reconverge,orbit,30,0,0.9209607562630728,0.9991626165432335,0.06990378235686084,0.05623661981014483,0.08060653843052662,1.862645149230957e-09,1.1920928955078125e-07,0.8222222222222222,large
pdr_critical,waxman-n100-load0.7-critical_link-centralised-deg4.0,spf-static,orbit,30,0,0.8787425967997282,0.9991626165432335,0.09951695712426056,0.07812331641124381,0.12231620716418196,1.862645149230957e-09,1.1920928955078125e-07,0.8777777777777778,large
pdr_critical,waxman-n100-load0.7-random_node_30-centralised-deg4.0,cspf,orbit,30,0,0.48417529925638936,0.4870321569448747,0.0018391142380514147,0.0003137013981149295,0.006873473545721459,0.00013039512883810184,0.0015647415460572221,0.06777777777777778,negligible
pdr_critical,waxman-n100-load0.7-random_node_30-centralised-deg4.0,ecmp,orbit,30,0,0.45749958809573177,0.4870321569448747,0.034843627063900484,0.01941974453613396,0.048401447426285105,1.862645149230957e-09,1.1920928955078125e-07,0.24444444444444444,small
