metric,scenario,baseline,challenger,n_pairs,n_censored,baseline_median,challenger_median,median_difference,ci_low,ci_high,p_value,p_holm,cliffs_delta,effect
pdr_critical,waxman-n60-load0.7-critical_link-centralised,cspf,orbit,30,0,0.980683596373211,0.9993587150835104,0.0004503364942995969,-0.0004623105032716124,0.010620389285697418,0.22883118633454458,0.45766237266908916,0.15888888888888889,small
pdr_critical,waxman-n60-load0.7-critical_link-centralised,ecmp,orbit,30,0,0.9394974876835389,0.9993587150835104,0.040848850907859446,0.020139163890280976,0.08996268451004613,3.561370435474301e-05,0.0004273644522569161,0.7122222222222222,large
pdr_critical,waxman-n60-load0.7-critical_link-centralised,spf-reconverge,orbit,30,0,0.9394974876835389,0.9993587150835104,0.040848850907859446,0.020139163890280976,0.08996268451004613,3.561370435474301e-05,0.0004273644522569161,0.7122222222222222,large
pdr_critical,waxman-n60-load0.7-critical_link-centralised,spf-static,orbit,30,0,0.8764721161559383,0.9993587150835104,0.11286364545131022,0.07306835453346883,0.1287602903431928,2.2372707133508064e-06,3.132178998691129e-05,0.8433333333333334,large
pdr_critical,waxman-n60-load0.7-critical_link-distributed,cspf,orbit,30,0,0.9983296715514363,0.9989157787115905,0.0,0.0,0.0071135369903970735,0.13002167855961616,0.3900650356788485,0.11,negligible
pdr_critical,waxman-n60-load0.7-critical_link-distributed,ecmp,orbit,30,0,0.954229800815863,0.9989157787115905,0.04015377116424623,0.008285867990117546,0.06882562219860944,4.0638762547686825e-05,0.0004273644522569161,0.6466666666666666,large
pdr_critical,waxman-n60-load0.7-critical_link-distributed,spf-reconverge,orbit,30,0,0.954229800815863,0.9989157787115905,0.04015377116424623,0.008285867990117546,0.06882562219860944,4.0638762547686825e-05,0.0004273644522569161,0.6466666666666666,large
pdr_critical,waxman-n60-load0.7-critical_link-distributed,spf-static,orbit,30,0,0.88752250761884,0.9989157787115905,0.07461923833220502,0.045002250144599854,0.1145078190161633,1.1241351423843858e-05,0.00014613756850997015,0.6866666666666666,large
pdr_critical,waxman-n60-load0.7-random_node_30-centralised,cspf,orbit,30,0,0.5149325875237609,0.513022013523432,0.0013043000628974177,-0.00015758792128328647,0.007980804424086274,0.05768792890012264,0.23075171560049057,0.024444444444444446,negligible
pdr_critical,waxman-n60-load0.7-random_node_30-centralised,ecmp,orbit,30,0,0.48329485999138777,0.513022013523432,0.017764196515293817,0.007875775248582323,0.04608596474071902,7.196635341048115e-05,0.0005757308272838492,0.1811111111111111,small
pdr_critical,waxman-n60-load0.7-random_node_30-centralised,spf-reconverge,orbit,30,0,0.48329485999138777,0.513022013523432,0.017764196515293817,0.007875775248582323,0.04608596474071902,7.196635341048115e-05,0.0005757308272838492,0.1811111111111111,small
pdr_critical,waxman-n60-load0.7-random_node_30-centralised,spf-static,orbit,30,0,0.27313016282829733,0.513022013523432,0.19930563993888617,0.1568125962102346,0.2483876127482107,5.587935447692871e-09,8.381903171539307e-08,0.7822222222222223,large
pdr_critical,waxman-n60-load0.7-random_node_30-distributed,cspf,orbit,30,0,0.5506244324996816,0.5369963478205748,0.0013201112767658452,-0.0012445098308486169,0.00393681658968037,0.46454504504799843,0.46454504504799843,0.035555555555555556,negligible
pdr_critical,waxman-n60-load0.7-random_node_30-distributed,ecmp,orbit,30,0,0.5034726026882352,0.5369963478205748,0.00877979887744329,0.0038591503881721667,0.01613945280836651,0.0012412433817869078,0.007447460290721446,0.12777777777777777,negligible
pdr_critical,waxman-n60-load0.7-random_node_30-distributed,spf-reconverge,orbit,30,0,0.5034726026882352,0.5369963478205748,0.00877979887744329,0.0038591503881721667,0.01613945280836651,0.0012412433817869078,0.007447460290721446,0.12777777777777777,negligible
pdr_critical,waxman-n60-load0.7-random_node_30-distributed,spf-static,orbit,30,0,0.34167602858902313,0.5369963478205748,0.18398964726333022,0.1619774236144944,0.22378019011412875,1.862645149230957e-09,2.9802322387695312e-08,0.8355555555555556,large
