metric,scenario,baseline,challenger,n_pairs,n_censored,baseline_median,challenger_median,median_difference,ci_low,ci_high,p_value,p_holm,cliffs_delta,effect
throughput_mbps,grid-n60-load0.7-cascading-centralised,cspf,orbit,30,0,1898.3795958664082,1884.7673606479243,1.695001981733526,-43.535096978144566,31.39791143819366,0.761065473780036,1.0,0.008888888888888889,negligible
throughput_mbps,grid-n60-load0.7-cascading-centralised,ecmp,orbit,30,0,1785.5497218991009,1884.7673606479243,110.44209831732655,64.00507475086886,136.2387279841522,1.597777009010315e-05,0.0007669329643249512,0.4288888888888889,medium
throughput_mbps,grid-n60-load0.7-cascading-centralised,spf-reconverge,orbit,30,0,1640.5446125358967,1884.7673606479243,267.55327404302966,222.26724278638937,300.1900522102803,3.725290298461914e-09,2.123415470123291e-07,0.9466666666666667,large
throughput_mbps,grid-n60-load0.7-cascading-centralised,spf-static,orbit,30,0,1381.7966487462922,1884.7673606479243,504.03522412799566,477.507853057509,535.9829533421067,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-congestion_surge-centralised,cspf,orbit,30,0,2968.235019842541,2977.860483244942,11.688778688364437,-47.667723727076236,41.7005669599198,0.9032264724373817,1.0,0.06666666666666667,negligible
throughput_mbps,grid-n60-load0.7-congestion_surge-centralised,ecmp,orbit,30,0,2940.4000279355273,2977.860483244942,43.29663167623812,-19.953191086425704,77.78226881115256,0.00993151031434536,0.2780822888016701,0.2288888888888889,small
throughput_mbps,grid-n60-load0.7-congestion_surge-centralised,spf-reconverge,orbit,30,0,2693.054363976123,2977.860483244942,291.79239317427755,219.33196848908096,332.3052584464954,1.862645149230957e-09,2.086162567138672e-07,0.8044444444444444,large
throughput_mbps,grid-n60-load0.7-congestion_surge-centralised,spf-static,orbit,30,0,2693.054363976123,2977.860483244942,291.79239317427755,219.33196848908096,332.3052584464954,1.862645149230957e-09,2.086162567138672e-07,0.8044444444444444,large
throughput_mbps,grid-n60-load0.7-critical_link-centralised,cspf,orbit,30,0,2473.6522954236116,2469.0184420837577,-8.942724759920111,-15.97457964482578,1.6740413809679922,0.044907208532094955,1.0,-0.04888888888888889,negligible
throughput_mbps,grid-n60-load0.7-critical_link-centralised,ecmp,orbit,30,0,2189.8332007125005,2469.0184420837577,278.1141365136591,244.7466314007802,293.72961791303237,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-critical_link-centralised,spf-reconverge,orbit,30,0,2002.6763514261816,2469.0184420837577,459.9628327947647,433.42160106141455,482.6158531609286,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-critical_link-centralised,spf-static,orbit,30,0,1988.0052780569504,2469.0184420837577,467.69039483988286,446.74361613922645,495.3152635848213,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-none-centralised,cspf,orbit,30,0,2476.3460239946967,2449.7411955083617,0.0,-8.841212575569216,0.6917605677481333,0.2444905850476572,1.0,-0.04111111111111111,negligible
throughput_mbps,grid-n60-load0.7-none-centralised,ecmp,orbit,30,0,2179.377466565635,2449.7411955083617,265.3612778946433,222.71120054546577,287.5895920474172,1.862645149230957e-09,2.086162567138672e-07,0.9822222222222222,large
throughput_mbps,grid-n60-load0.7-none-centralised,spf-reconverge,orbit,30,0,2034.078606628891,2449.7411955083617,439.1369593403425,390.1455889989519,463.9997243988656,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-none-centralised,spf-static,orbit,30,0,2034.078606628891,2449.7411955083617,439.1369593403425,390.1455889989519,463.9997243988656,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-random_node_10-centralised,cspf,orbit,30,0,1929.9092971748582,1928.2909862925471,-8.122236274355146,-16.50640703819988,4.140393407162037,0.24494642950594425,1.0,-0.013333333333333334,negligible
throughput_mbps,grid-n60-load0.7-random_node_10-centralised,ecmp,orbit,30,0,1740.275828054184,1928.2909862925471,182.91629471256954,154.92389406560517,204.87534767036493,1.862645149230957e-09,2.086162567138672e-07,0.7977777777777778,large
throughput_mbps,grid-n60-load0.7-random_node_10-centralised,spf-reconverge,orbit,30,0,1551.2992811949143,1928.2909862925471,359.06003188385637,303.0227255958599,373.6536814551474,1.862645149230957e-09,2.086162567138672e-07,0.9733333333333334,large
throughput_mbps,grid-n60-load0.7-random_node_10-centralised,spf-static,orbit,30,0,1383.0581083907257,1928.2909862925471,542.3713325813602,507.74297987776663,590.6489462533468,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-random_node_30-centralised,cspf,orbit,30,0,978.2620791076374,979.0072556884029,-0.0079214258116167,-3.343343429057427,7.935585541802595,0.8078304156661034,1.0,0.008888888888888889,negligible
throughput_mbps,grid-n60-load0.7-random_node_30-centralised,ecmp,orbit,30,0,943.9245402317333,979.0072556884029,50.94215024535731,41.95735365689916,61.63189361075683,1.862645149230957e-09,2.086162567138672e-07,0.2288888888888889,small
throughput_mbps,grid-n60-load0.7-random_node_30-centralised,spf-reconverge,orbit,30,0,887.2564187019532,979.0072556884029,90.79441284886684,75.80448850686474,119.24017186010747,1.862645149230957e-09,2.086162567138672e-07,0.4111111111111111,medium
throughput_mbps,grid-n60-load0.7-random_node_30-centralised,spf-static,orbit,30,0,560.0158086830229,979.0072556884029,394.94946080582656,337.49697869868754,431.26345311758087,1.862645149230957e-09,2.086162567138672e-07,0.9644444444444444,large
throughput_mbps,grid-n60-load0.7-regional_srlg-centralised,cspf,orbit,30,0,1800.7390302669994,1780.7317506995762,-4.956385384094688,-15.665039589634603,-0.7673522934454695,1.597777009010315e-05,0.0007669329643249512,-0.10222222222222223,negligible
throughput_mbps,grid-n60-load0.7-regional_srlg-centralised,ecmp,orbit,30,0,1624.7108191019722,1780.7317506995762,156.74729385147054,130.62557133129212,180.45389676435184,1.862645149230957e-09,2.086162567138672e-07,0.9288888888888889,large
throughput_mbps,grid-n60-load0.7-regional_srlg-centralised,spf-reconverge,orbit,30,0,1500.2184242210083,1780.7317506995762,288.68447255423393,242.50947878815168,326.91451401212726,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,grid-n60-load0.7-regional_srlg-centralised,spf-static,orbit,30,0,1446.8609878075079,1780.7317506995762,341.44357759343075,298.0732905579183,389.8414453468731,1.862645149230957e-09,2.086162567138672e-07,1.0,large
throughput_mbps,ring-n60-load0.7-cascading-centralised,cspf,orbit,30,0,274.98392807139487,253.6882073509371,-13.972796817648828,-44.408489652970914,-0.001172767547359399,0.10483990423381329,1.0,-0.12,negligible
throughput_mbps,ring-n60-load0.7-cascading-centralised,ecmp,orbit,30,0,257.81733287724825,253.6882073509371,-0.04002291005910763,-2.6389486032231417,3.816592356085579,0.9032264724373817,1.0,-0.0022222222222222222,negligible
