experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,spf-static,28,16868705887417566489,0.5742086563415946,0.4052297558203363,0.5624622061792965,0.5889445964821269,0.6584816595678065,310.46872131754856,18.093262679516506,29.6926888706343,,,True,0,0,0,0.0,0.3137266413311634,,0.006157000010716729,2,9620,1.7518018999980995
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,cspf,29,12052239958605643769,0.7243089094860006,0.7153340238770786,0.7217907972700409,0.7423361716004222,0.7059291999415044,407.57056543182784,58.7302200177965,232.02338272174063,,,True,12,0,0,0.30000000000000004,0.6715392583197257,,0.04107990000920836,2,6264,2.523476899994421
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,ecmp,29,12052239958605643769,0.7245735782156746,0.7153340238770786,0.722251244503846,0.7425484371778606,0.7062276384261261,407.71949523566235,58.722540845467464,232.02338272174063,,,True,11,0,0,0.30000000000000004,0.6715392583197257,,0.07075300000724383,2,6258,2.9997902999893995
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,orbit,29,12052239958605643769,0.724301727995675,0.7153340238770786,0.7217627419515852,0.7423361716004222,0.7059291999415044,407.5665243879661,58.78842401266935,232.02338272174063,,,True,162,0,0,0.30000000000000004,0.6715392583197257,,0.03205329999036621,2,6264,2.676916100012022
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,spf-reconverge,29,12052239958605643769,0.7243804360015698,0.7153340238770786,0.7217907972700409,0.7423361716004222,0.7062276384261261,407.61081359392017,58.744468562071994,232.02338272174063,,,True,11,0,0,0.30000000000000004,0.6715392583197257,,0.014682900000480004,2,6262,2.7195723000040743
a8-headline,ring-n60-load0.7-regional_srlg-centralised,ring,60,0.7,regional_srlg,CENTRALISED,spf-static,29,12052239958605643769,0.6630533715440649,0.7153340238770786,0.6333446609301931,0.6182981131723537,0.7283514566679796,373.1019099895768,13.410428106673026,27.706783164257857,,,True,0,0,0,0.0,0.6715392583197257,,0.014369900003657676,2,7670,2.2529088000010233
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,cspf,0,9055378671331630187,0.07009871538277812,0.1600312928876515,0.03901320515823152,0.046970406153134685,0.08401871515745823,459.46627424259265,24.014555930626837,104.22359767699422,,0.0,True,186,0,107,0.1,0.35887026028180186,,0.1640342999889981,5,20425,0.5315061000001151
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,ecmp,0,9055378671331630187,0.0799923795670837,0.08282231148337109,0.13465935204818574,0.04958121691124136,0.0669514011199706,524.3148951702035,26.89718152618852,104.14987084627256,,,True,427,0,102,1.2000000000000002,0.4890438845197863,,0.43787670000165235,14,20054,0.9083018000092125
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,orbit,0,9055378671331630187,0.07375683291759481,0.10651647118582395,0.04711398794376584,0.08393699835477303,0.06878689026339053,483.44362711255206,22.35040726022995,104.09403344265328,,0.0,True,346,5,101,0.8,0.1395448867402743,,0.1382521000050474,8,20453,0.538300000000163
a8-headline,scale_free-n60-load0.7-cascading-centralised,scale_free,60,0.7,cascading,CENTRALISED,spf-reconverge,0,9055378671331630187,0.0473015445235833,0.08918960202100536,0.06442772682023705,0.0404796355322379,0.018700769334788463,310.0408375459391,40.34609632883806,154.04501985345692,,,True,287,0,120,1.1,0.16201003695031,,0.061521199997514486,8,20478,0.40723050000087824
