experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,spf-static,8,10574278205198784553,0.20824071568804872,0.2709693541855388,0.1934240449206758,0.22517930295768893,0.1618819593948008,1748.5902129262295,32.12021133846827,100.53355479098124,,,True,0,0,0,0.0,0.16892141330342378,,0.011244699999224395,2,15600,0.3818685000005644
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,cspf,9,13622570460281137237,0.3664402915204542,0.5458660457471632,0.4425369070580962,0.3408831429195884,0.23844409098596367,2346.0255816374206,52.792761687569595,151.40837714971858,,,True,53,0,0,0.30000000000000004,0.5060438437280741,,0.06095060000370722,2,9968,0.6625685000035446
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,ecmp,9,13622570460281137237,0.27808883022383807,0.565643299091586,0.3034019393600592,0.2146978993016886,0.20134745325546147,1780.3814830671624,56.342405942187526,201.28877687968742,,,True,43,0,0,0.30000000000000004,0.5736332840775882,,0.09018669999204576,2,9966,0.6905391999898711
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,orbit,9,13622570460281137237,0.36121074296500716,0.6177672473375164,0.42307737379289323,0.34486405135819603,0.1995453644075679,2312.544943794382,57.76626333893157,201.27336744926967,,,True,200,1,0,0.30000000000000004,0.5639280575358953,,0.11937339998257812,2,9980,0.9601273000007495
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,spf-reconverge,9,13622570460281137237,0.27808883022383807,0.565643299091586,0.3034019393600592,0.2146978993016886,0.20134745325546147,1780.3814830671624,56.342405942187526,201.28877687968742,,,True,43,0,0,0.30000000000000004,0.5736332840775882,,0.02054860000498593,2,9966,0.5930574999947567
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,spf-static,9,13622570460281137237,0.21075767422858932,0.3492796283464564,0.2286456053268133,0.15681854024404737,0.19883440798304852,1349.3136718538963,35.689123671888936,101.35571667191174,,,True,0,0,0,0.0,0.2926969726167307,,0.00834289999329485,2,15470,0.42822019998857286
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,cspf,10,4641888081621052389,0.41639101122953215,0.6146810360679571,0.4858823304014875,0.374022634251181,0.2868463712291221,2830.5755059616567,53.194005732978134,111.47753591644101,,,True,44,0,0,0.30000000000000004,0.6093407395872528,,0.08404860000882763,2,10984,0.7639133000047877
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,ecmp,10,4641888081621052389,0.31230211080532255,0.5555287170667044,0.415380586616759,0.2233162890725122,0.1871792265046514,2122.9918068965576,51.95570985039337,150.9869269057721,,,True,24,0,0,0.30000000000000004,0.5404636023084551,,0.11615190000156872,2,10968,0.7528148999990663
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,orbit,10,4641888081621052389,0.3973490211699863,0.6622034587260547,0.5028501404484033,0.35044630531503873,0.19973065911600263,2701.1303709954655,48.93389853998666,102.76621098390774,,,True,181,1,0,0.30000000000000004,0.6145530255659654,,0.05953310000768397,2,10978,0.7735341999941738
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,spf-reconverge,10,4641888081621052389,0.31230211080532255,0.5555287170667044,0.415380586616759,0.2233162890725122,0.1871792265046514,2122.9918068965576,51.95570985039337,150.9869269057721,,,True,24,0,0,0.30000000000000004,0.5404636023084551,,0.014058700005989522,2,10968,0.5278603000042494
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,spf-static,10,4641888081621052389,0.24236619873493886,0.3883505917603325,0.21949842652930904,0.20911177761988892,0.21695401337570586,1647.5759733295044,53.74418778255909,150.87583955022794,,,True,0,0,0,0.0,0.32924981101208894,,0.009558000005199574,2,14040,0.524672899991856
a8-dual-control,waxman-n60-load0.7-random_node_30-centralised,waxman,60,0.7,random_node_30,CENTRALISED,cspf,11,6662292004511640578,0.3608539537578556,0.4844138194234429,0.43057924670016934,0.38050286400881206,0.19563817770880385,2171.8508415845313,36.60312896452203,102.83061065118531,,,True,43,0,0,0.30000000000000004,0.4091988619686381,,0.06614429999899585,2,11892,0.7274441000045044
