experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,1,16522877782088121525,0.6396872266541446,0.9991864563123097,0.9213883062683047,0.5189718403905783,0.3248551957008606,4948.608303475572,57.56117236064723,155.0997848567508,0.2,0.2,True,181,0,0,0.30000000000000004,1.0,,0.06173810001928359,2,6,1.3972365999943577
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,1,16522877782088121525,0.6403516335598565,0.9991864563123097,0.9213883062683047,0.5189718403905783,0.3274144136707724,4953.748142749351,56.61450065640756,154.0182063344632,0.2,0.2,True,183,0,0,0.30000000000000004,1.0,,0.063521000003675,2,6,1.5446231000096304
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,2,12185171921692137718,0.6528732978307751,0.9735143228108577,0.8642988001373576,0.6293175394757384,0.30478118581677566,4578.628668168545,61.47230706447395,154.37403053026617,0.0,0.0,True,47,0,0,0.30000000000000004,1.0,,0.08486400000401773,2,6,1.579724499999429
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,2,12185171921692137718,0.6341600283855489,0.9995203828841008,0.9341006107558472,0.5821395423588936,0.20993101818964194,4447.391700380526,65.4814892840561,155.71562647725017,0.0,0.0,False,178,0,0,0.30000000000000004,1.0,,0.08944329999212641,2,6,1.6427698000043165
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,2,12185171921692137718,0.6341600283855489,0.9995203828841008,0.9341006107558472,0.5821395423588936,0.20993101818964194,4447.391700380526,65.4814892840561,155.71562647725017,0.0,0.0,False,178,0,0,0.30000000000000004,1.0,,0.0790807000012137,2,6,1.599234900000738
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,2,12185171921692137718,0.5111422914040052,0.9995203828841008,0.8624133961588253,0.3896178349299113,0.05667504311710567,3584.6629915968065,6.939548341068103,15.035053827337055,0.0,0.0,False,87,2,0,0.30000000000000004,1.0,,0.02531549999548588,2,9860,1.040404799990938
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-preemption,2,12185171921692137718,0.6341600283855489,0.9995203828841008,0.9341006107558472,0.5821395423588936,0.20993101818964194,4447.391700380526,65.4814892840561,155.71562647725017,0.0,0.0,False,178,0,0,0.30000000000000004,1.0,,0.09513040000456385,2,6,1.659299999999348
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-protection,2,12185171921692137718,0.6341600283855489,0.9995203828841008,0.9341006107558472,0.5821395423588936,0.20993101818964194,4447.391700380526,65.4814892840561,155.71562647725017,0.0,0.0,False,178,0,0,0.30000000000000004,1.0,,0.08567600000242237,2,6,1.7443117999937385
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-restoration-only,2,12185171921692137718,0.6341600283855489,0.9995203828841008,0.9341006107558472,0.5821395423588936,0.20993101818964194,4447.391700380526,65.4814892840561,155.71562647725017,0.0,0.0,False,178,0,0,0.30000000000000004,1.0,,0.07296459999633953,2,6,1.4379942000086885
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,cspf,3,9497508947973704058,0.7107639670861691,0.947649505000558,0.8692351318661222,0.5977461284980177,0.552050876627183,4884.846852798148,53.65145906184661,107.61475622121202,0.0,0.0,True,32,0,0,0.30000000000000004,1.0,,0.1142522000009194,2,6,1.5508085000037681
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit,3,9497508947973704058,0.6795852106451333,0.9935643299704244,0.916051241196958,0.6723505899112584,0.25066937482973184,4670.565519855042,61.5059119919968,156.11151446375666,0.2,0.2,False,173,0,0,0.30000000000000004,0.9934417824708509,,0.0803273000055924,2,8,1.4741402999934508
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-damping,3,9497508947973704058,0.6795852106451333,0.9935643299704244,0.916051241196958,0.6723505899112584,0.25066937482973184,4670.565519855042,61.5059119919968,156.11151446375666,0.2,0.2,False,173,0,0,0.30000000000000004,0.9934417824708509,,0.07822019999730401,2,8,1.504093900002772
a8-ablation,scale_free-n60-load0.9-critical_link-centralised,scale_free,60,0.9,critical_link,CENTRALISED,orbit-no-fallback,3,9497508947973704058,0.5666997916530585,0.9991606755952999,0.7710444055132171,0.565205245582668,0.09880179074316754,3894.7411826269504,5.154793321501658,12.815595498668497,0.2,0.2,False,92,1,0,0.30000000000000004,1.0,,0.05589069999405183,2,9132,1.1380370000115363
