experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit,9,17252179256815130095,0.035821702925710186,0.03583842702262552,0.06685353388996504,0.034362033465345596,0.007500833920971495,372.20635849659027,41.596025225518666,151.96727528674455,,,True,323,3,195,0.9,3,False,310,0.0,0.0,,0.4753354000276886,5,21031,1.6522269000124652
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.6,9,17252179256815130095,0.2128801276808645,0.2376749705124478,0.187117278722598,0.2894442881944095,0.13304109519904522,2211.9366375380905,1.0643095614937192,1.992521267484581,0.2,0.2,False,48,0,0,0.9,3,False,310,0.30000000000000004,1.0,,0.07605730002978817,2,15604,1.2801169999875128
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.7,9,17252179256815130095,0.321747765020047,0.3930258498255886,0.3284802513378583,0.3965876490637139,0.18803455114342008,3343.1287234135325,1.2700021032880546,2.4028228936121794,0.2,0.2,False,64,0,0,0.9,3,False,310,0.30000000000000004,1.0,,0.0971406000026036,2,13204,1.7463316000066698
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.8,9,17252179256815130095,0.3755715463363045,0.5960460204372529,0.4935235753612159,0.4103509354726064,0.10360910426155501,3902.3861569807796,1.2995814122802418,2.4654264650492683,,0.0,True,67,0,0,0.9,3,False,310,0.0,0.927705267945546,,0.10430040000937879,2,12580,1.915550500008976
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.9,9,17252179256815130095,0.45046883310498065,0.7103538965719018,0.595585370334354,0.5109264366381577,0.10068142168902042,4680.608410324173,1.2542232359168404,2.652069163789714,,0.0,True,79,0,0,0.9,3,False,310,0.30000000000000004,0.9387208695941555,,0.12979249999625608,2,10954,2.271008300012909
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-0.95,9,17252179256815130095,0.36667869139880144,0.6224510259037549,0.5585473747224479,0.3455814543652914,0.07149411626728217,3809.984710857715,1.227188546064672,3.2484065763603605,,0.0,True,92,0,35,0.9,3,False,310,1.1,0.8604711921085859,,0.33134069995139726,10,13380,2.0481314999924507
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-ceiling-1.0,9,17252179256815130095,0.33134954435859687,0.5690919571057292,0.461644832558509,0.2654479474067717,0.1589902991190297,3442.896267410566,1.1521179538790485,2.2361300784289098,,0.5,True,120,0,82,0.9,3,False,310,0.6000000000000001,0.8295224125051632,,0.303028299997095,7,14850,1.8169695000106003
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,orbit-no-fallback,9,17252179256815130095,0.32258433060957953,0.6300691921115938,0.4111715181125186,0.23253550534102974,0.1828631561518065,3351.8210804566697,1.293618189491984,3.338376682109174,0.2,0.2,True,124,6,87,0.9,3,False,310,0.30000000000000004,0.9303122262558373,,0.3365450000273995,7,15033,1.8448697999992874
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,spf-static,9,17252179256815130095,0.1264086679491176,0.06398371698545091,0.1400791559773548,0.12514276293285256,0.14753339605814708,1313.4526316998902,4.51692213270741,50.19199685545351,0.0,0.0,False,0,0,59,0.9,3,False,310,0.0,0.28601733927842954,,0.039581700024427846,3,19257,0.9379475000023376
a9-ceiling,waxman-n60-load0.9-cascading-centralised-th0.9-dw3,waxman,60,0.9,cascading,CENTRALISED,cspf,10,11193605584310611830,0.03357520212478559,0.032460207953583675,0.037092880377047985,0.03098634869978371,0.03395134493826079,345.12593030884545,40.68112621528981,152.41932044281577,,,True,167,0,181,0.9,3,False,306,0.0,0.0,,0.4156254999979865,5,21090,1.5532218999869656
