experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,24,17600463536385404688,0.6331361149698636,1.0,0.9771745830913404,0.4357525291295956,0.34409672707183275,3589.8503170324207,1.468677435083206,3.3916494598649907,,,False,96,0,0,0.98,3,False,248,,,,0.13738400000147521,1,8100,3.2936534000036772
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.95,24,17600463536385404688,0.6801873587431748,1.0,0.9771745830913404,0.4848800183735993,0.46509440719936646,3856.628531673408,1.5861896639889732,3.348032862360254,,,False,101,0,0,0.98,3,False,248,,,,0.14786289999028668,1,7350,3.540361000021221
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,cspf,25,1831109178765790667,0.7620092755192344,0.9625374968729395,0.9250617461866674,0.7044486579792708,0.5446224902153597,4833.714904419862,59.38734648084498,150.98721253531457,,,False,0,0,0,0.98,3,False,272,,,,0.17750650001107715,1,0,4.943937400006689
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit,25,1831109178765790667,0.7372464383474032,1.0,0.9757510863361478,0.7065722499328763,0.36298673938766046,4676.634801908458,49.76853218567049,151.7198507655618,,,False,150,0,0,0.98,3,False,272,,,,0.18838740000501275,1,0,5.251631299994187
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,25,1831109178765790667,0.635097940548906,1.0,0.8611925629924151,0.5467364477639303,0.2964757222321441,4028.667996076273,1.4823854157837826,3.108157810970967,,,False,101,0,0,0.98,3,False,272,,,,0.14284660000703298,1,7350,3.5389941000030376
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.95,25,1831109178765790667,0.6477535968639844,1.0,0.9124997993767127,0.5865815031239892,0.23543311703843248,4108.947641640595,1.6011727889500265,3.318448327383415,,,False,104,0,0,0.98,3,False,272,,,,0.1403625999810174,1,6900,3.831415900000138
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,cspf,26,2338181605712349897,0.7381911537696079,0.9954896241033272,0.9486602334304174,0.6405938789961295,0.5306897769587433,5206.197118653796,44.035248316475254,105.61233565847289,,,False,0,0,0,0.98,3,False,284,,,,0.17048340002656914,1,0,4.442905100004282
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit,26,2338181605712349897,0.7024883447621767,1.0,0.9648348173810523,0.6421480058338445,0.3668914299041103,4954.398027817836,49.26194597988899,152.19240934201497,,,False,150,0,0,0.98,3,False,284,,,,0.17687759999535047,1,0,4.758790699997917
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.9,26,2338181605712349897,0.5691640978193886,1.0,0.8874070814744718,0.3884336042206274,0.28191188279115426,4014.109991669322,1.437438704910859,3.120428352352525,,,False,94,0,0,0.98,3,False,284,,,,0.1436923000146635,1,8400,2.9555186000070535
a9-ceiling-cost,waxman-n60-load0.7-none-centralised,waxman,60,0.7,none,CENTRALISED,orbit-ceiling-0.95,26,2338181605712349897,0.6146894337967055,1.0,0.9089816414708186,0.48327896202379894,0.30401189430133085,4335.183837895372,1.5287426119939989,3.4721294692023053,,,False,100,0,0,0.98,3,False,284,,,,0.14671940001426265,1,7500,3.3317543999874033
