experiment,scenario,family,nodes,offered_load,failure,control_mode,algorithm,trial,seed,pdr,pdr_critical,pdr_high,pdr_normal,pdr_low,throughput_mbps,mean_latency_ms,p95_latency_ms,time_to_restore_critical_s,time_to_restore_overall_s,censored,reroutes,preemptions,backup_activations,cascade_depth,cascade_threshold,cascade_dwell_ticks,cascade_saturated,total_links,time_to_converge_s,peak_restore_critical,optimality_gap,control_seconds,control_calls,blackholed_flow_ticks,wall_clock_s
a11-mechanisms,grid-n60-load1.5-random_node_30-centralised,grid,60,1.5,random_node_30,CENTRALISED,orbit-no-damping,29,17872523362258245268,0.1849448689124818,0.4067696052256344,0.2540090918958038,0.12391332818047367,0.0835846888148108,986.2802095543356,88.94930652259461,215.29640693665993,,,True,193,5,0,0,0.98,3,False,224,0.30000000000000004,0.3199892408758555,,0.10905339999590069,2,12566,0.935222000000067
a11-mechanisms,grid-n60-load1.5-random_node_30-centralised,grid,60,1.5,random_node_30,CENTRALISED,orbit-no-preemption,29,17872523362258245268,0.18494486891247988,0.4067696052256344,0.2517954692484453,0.12531061767056323,0.0835846888148108,986.2802095543252,93.25079107296307,215.28456018639565,,,True,193,0,0,0,0.98,3,False,224,0.30000000000000004,0.3199892408758555,,0.11264920001849532,2,12566,1.0069901999959257
a11-mechanisms,grid-n60-load1.5-random_node_30-centralised,grid,60,1.5,random_node_30,CENTRALISED,orbit-no-protection,29,17872523362258245268,0.1849448689124818,0.4067696052256344,0.2540090918958038,0.12391332818047367,0.0835846888148108,986.2802095543356,88.94930652259461,215.29640693665993,,,True,193,5,0,0,0.98,3,False,224,0.30000000000000004,0.3199892408758555,,0.09311519999755546,2,12566,0.9516879000002518
a11-mechanisms,grid-n60-load1.5-random_node_30-centralised,grid,60,1.5,random_node_30,CENTRALISED,orbit-restoration-only,29,17872523362258245268,0.18494486891247988,0.4067696052256344,0.2517954692484453,0.12531061767056323,0.0835846888148108,986.2802095543252,93.25079107296307,215.28456018639565,,,True,193,0,0,0,0.98,3,False,224,0.30000000000000004,0.3199892408758555,,0.07936629999312572,2,12566,0.9398724999919068
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,0,11556899156775206995,0.06088551453628446,0.018366477851016992,0.09444578400859839,0.07960589785769578,0.0315156818440376,451.47450019928857,20.545417208393165,107.18648583095278,,0.0,True,83,0,0,78,0.98,3,False,224,0.0,0.0,,0.15375410002889112,5,20535,0.600122999981977
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,0,11556899156775206995,0.0542099307389543,0.023844699378596828,0.016945208828944867,0.05301235379950051,0.11275545743009872,401.97412426599476,23.74681700941742,154.1373292238242,,0.0,True,236,0,0,82,0.98,3,False,224,0.0,0.0,,0.21203100003185682,5,20778,0.6496956999762915
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,0,11556899156775206995,0.0542099307389543,0.023844699378596828,0.016945208828944867,0.05301235379950051,0.11275545743009872,401.97412426599476,23.74681700941742,154.1373292238242,,0.0,True,236,0,0,82,0.98,3,False,224,0.0,0.0,,0.21403729997109622,5,20778,0.618027999997139
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,0,11556899156775206995,0.0542099307389543,0.023844699378596828,0.016945208828944867,0.05301235379950051,0.11275545743009872,401.97412426599476,23.74681700941742,154.1373292238242,,0.0,True,236,0,0,82,0.98,3,False,224,0.0,0.0,,0.18329749995609745,5,20778,0.6535478000005241
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,0,11556899156775206995,0.0542099307389543,0.023844699378596828,0.016945208828944867,0.05301235379950051,0.11275545743009872,401.97412426599476,23.74681700941742,154.1373292238242,,0.0,True,236,0,0,82,0.98,3,False,224,0.0,0.0,,0.2243462999467738,5,20778,0.6827425000083167
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,0,11556899156775206995,0.0542099307389543,0.023844699378596828,0.016945208828944867,0.05301235379950051,0.11275545743009872,401.97412426599476,23.74681700941742,154.1373292238242,,0.0,True,236,0,0,82,0.98,3,False,224,0.0,0.0,,0.19136470000375994,5,20778,0.7035560999938753
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,1,6159283798860570958,0.06089141225266906,0.028674767028244237,0.01642947052539902,0.13620369488170936,0.024892761293098968,436.6461565543315,22.581662041987016,156.12803718068056,,0.0,True,131,0,0,89,0.98,3,False,224,0.0,0.0,,0.2092536000709515,5,20464,0.7479653999907896
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,1,6159283798860570958,0.080017925696552,0.12197135177234332,0.04958859713693523,0.1284807771985481,0.022780857189433058,573.8004493288462,17.29234664919226,105.51615391026183,0.0,0.0,True,292,1,1,80,0.98,3,False,224,0.0,0.3490223966826305,,0.24883210004190914,5,20149,0.7580902999907266
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,1,6159283798860570958,0.080017925696552,0.12197135177234332,0.04958859713693523,0.1284807771985481,0.022780857189433058,573.8004493288462,17.29234664919226,105.51615391026183,0.0,0.0,True,292,1,1,80,0.98,3,False,224,0.0,0.3490223966826305,,0.23490610002772883,5,20149,0.7182557999913115
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,1,6159283798860570958,0.080017925696552,0.12197135177234332,0.04958859713693523,0.1284807771985481,0.022780857189433058,573.8004493288462,17.29234664919226,105.51615391026183,0.0,0.0,True,292,0,1,80,0.98,3,False,224,0.0,0.3490223966826305,,0.2055969999928493,5,20149,0.7372191000031307
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,1,6159283798860570958,0.080017925696552,0.12197135177234332,0.04958859713693523,0.1284807771985481,0.022780857189433058,573.8004493288462,17.107223550061843,105.51615391026183,0.0,0.0,True,292,1,0,80,0.98,3,False,224,0.0,0.3490223966826305,,0.23959260000265203,5,20149,0.717436999984784
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,1,6159283798860570958,0.080017925696552,0.12197135177234332,0.04958859713693523,0.1284807771985481,0.022780857189433058,573.8004493288462,17.107223550061843,105.51615391026183,0.0,0.0,True,292,0,0,80,0.98,3,False,224,0.0,0.3490223966826305,,0.18002010002965108,5,20149,0.6336484999919776
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,2,6496368931327730509,0.04911185285862971,0.09521248475573471,0.056218322780054696,0.042588689302217576,0.027530478796155288,358.4624012110395,29.391379266520257,158.15184104734905,0.2,0.2,True,147,0,0,92,0.98,3,False,224,0.30000000000000004,0.2903306548676542,,0.22528449998935685,5,20599,0.7751416000246536
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,2,6496368931327730509,0.06115991358461935,0.11597090396415373,0.04359404580445704,0.05518211053512316,0.059233219328941815,446.39996671496016,22.505870159189637,111.76302948628464,0.0,0.0,True,260,2,0,89,0.98,3,False,224,0.0,0.3344774351324442,,0.22059319997788407,5,20574,0.7299201999849174
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,2,6496368931327730509,0.06115991358461935,0.11597090396415373,0.04359404580445704,0.05518211053512316,0.059233219328941815,446.39996671496016,22.505870159189637,111.76302948628464,0.0,0.0,True,260,2,0,89,0.98,3,False,224,0.0,0.3344774351324442,,0.21227700004237704,5,20574,0.6833008000103291
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,2,6496368931327730509,0.06499679154173785,0.11597090396415373,0.05858888841427447,0.05506518864132643,0.059233219328941815,474.4049472971727,21.35569638445655,110.35529205935543,0.0,0.0,True,260,0,0,89,0.98,3,False,224,0.0,0.3344774351324442,,0.16622550005558878,5,20432,0.6333084999932908
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,2,6496368931327730509,0.06115991358461935,0.11597090396415373,0.04359404580445704,0.05518211053512316,0.059233219328941815,446.39996671496016,22.505870159189637,111.76302948628464,0.0,0.0,True,260,2,0,89,0.98,3,False,224,0.0,0.3344774351324442,,0.22079099997063167,5,20574,0.7317895999876782
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,2,6496368931327730509,0.06499679154173785,0.11597090396415373,0.05858888841427447,0.05506518864132643,0.059233219328941815,474.4049472971727,21.35569638445655,110.35529205935543,0.0,0.0,True,260,0,0,89,0.98,3,False,224,0.0,0.3344774351324442,,0.19027580003603362,5,20432,0.6753538999764714
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,3,12740448644514390183,0.0432949370208481,0.03369365328847066,0.05374389646958457,0.03394504292581337,0.0506013407106571,319.36811661011654,32.37635659385447,159.0171175470129,,0.0,True,146,0,0,96,0.98,3,False,224,0.0,0.0,,0.19662450000760145,5,20725,0.6627211999730207
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,3,12740448644514390183,0.08059026267525211,0.09199035134414398,0.11044540461520158,0.05287629968456064,0.08102522584291165,594.4796823544532,15.434873474955436,105.13403811433426,,0.0,True,282,1,0,69,0.98,3,False,224,0.0,0.21264251231155845,,0.24070240001310594,5,19890,0.6992899999895599
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,3,12740448644514390183,0.08059026267525211,0.09199035134414398,0.11044540461520158,0.05287629968456064,0.08102522584291165,594.4796823544532,15.434873474955436,105.13403811433426,,0.0,True,282,1,0,69,0.98,3,False,224,0.0,0.21264251231155845,,0.24060119997011498,5,19890,0.69372489998932
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,3,12740448644514390183,0.08059026267525211,0.09199035134414398,0.11044540461520158,0.05287629968456064,0.08102522584291165,594.4796823544532,15.435256179512225,105.13403811433426,,0.0,True,282,0,0,69,0.98,3,False,224,0.0,0.21264251231155845,,0.20603870000923052,5,19890,0.6211286000034306
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,3,12740448644514390183,0.08059026267525211,0.09199035134414398,0.11044540461520158,0.05287629968456064,0.08102522584291165,594.4796823544532,15.434873474955436,105.13403811433426,,0.0,True,282,1,0,69,0.98,3,False,224,0.0,0.21264251231155845,,0.22927889999118634,5,19890,0.6912767000030726
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,3,12740448644514390183,0.08059026267525211,0.09199035134414398,0.11044540461520158,0.05287629968456064,0.08102522584291165,594.4796823544532,15.435256179512225,105.13403811433426,,0.0,True,282,0,0,69,0.98,3,False,224,0.0,0.21264251231155845,,0.18143079997389577,5,19890,0.6305750000174157
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,4,11870833531260901904,0.05909560932969378,0.024799108179808686,0.06346578414301898,0.10101787877588794,0.01797419728115276,430.4941657893656,22.21029210647776,154.02695149378766,,0.0,True,158,0,0,82,0.98,3,False,224,0.0,0.0,,0.19506160003948025,5,20250,0.6847189000109211
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,4,11870833531260901904,0.07318406675929537,0.027858643867715083,0.06757993527070066,0.11048176911008785,0.054624018232885596,533.1244423396718,18.421355120020102,107.38825861590084,,0.0,True,251,0,0,80,0.98,3,False,224,0.0,0.0,,0.22922220002510585,5,20028,0.7319755000062287
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,4,11870833531260901904,0.07318406675929537,0.027858643867715083,0.06757993527070066,0.11048176911008785,0.054624018232885596,533.1244423396718,18.421355120020102,107.38825861590084,,0.0,True,251,0,0,80,0.98,3,False,224,0.0,0.0,,0.21351480000885203,5,20028,0.7124576999922283
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,4,11870833531260901904,0.07318406675929537,0.027858643867715083,0.06757993527070066,0.11048176911008785,0.054624018232885596,533.1244423396718,18.421355120020102,107.38825861590084,,0.0,True,251,0,0,80,0.98,3,False,224,0.0,0.0,,0.19377539999550208,5,20028,0.6798419000115246
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,4,11870833531260901904,0.07318406675929537,0.027858643867715083,0.06757993527070066,0.11048176911008785,0.054624018232885596,533.1244423396718,18.421355120020102,107.38825861590084,,0.0,True,251,0,0,80,0.98,3,False,224,0.0,0.0,,0.22879170000669546,5,20028,0.7392606000066735
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,4,11870833531260901904,0.07318406675929537,0.027858643867715083,0.06757993527070066,0.11048176911008785,0.054624018232885596,533.1244423396718,18.421355120020102,107.38825861590084,,0.0,True,251,0,0,80,0.98,3,False,224,0.0,0.0,,0.19143710000207648,5,20028,0.7232541000121273
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,5,5142521270156239836,0.061540127304848875,0.1285991739096059,0.08395522174475394,0.01630072093307031,0.06416985180193778,440.5925608027356,21.816831766522306,109.32183996626551,0.0,0.2,True,129,0,0,79,0.98,3,False,224,0.30000000000000004,0.4037006039924836,,0.19209959998261184,5,20102,0.7427014999848325
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,5,5142521270156239836,0.03964779021429621,0.029451734504605014,0.044684138754162446,0.028032577060911393,0.0578573506378799,283.8557894778685,30.730148828608524,158.37448830851054,,,True,286,0,0,81,0.98,3,False,224,0.0,0.0,,0.2097529000020586,4,20750,0.6276672000240069
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,5,5142521270156239836,0.03964779021429621,0.029451734504605014,0.044684138754162446,0.028032577060911393,0.0578573506378799,283.8557894778685,30.730148828608524,158.37448830851054,,,True,286,0,0,81,0.98,3,False,224,0.0,0.0,,0.21443059996818192,4,20750,0.7171681000036187
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,5,5142521270156239836,0.03964779021429621,0.029451734504605014,0.044684138754162446,0.028032577060911393,0.0578573506378799,283.8557894778685,30.730148828608524,158.37448830851054,,,True,286,0,0,81,0.98,3,False,224,0.0,0.0,,0.13167539998539723,4,20750,0.6175262000178918
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,5,5142521270156239836,0.03964779021429621,0.029451734504605014,0.044684138754162446,0.028032577060911393,0.0578573506378799,283.8557894778685,30.730148828608524,158.37448830851054,,,True,286,0,0,81,0.98,3,False,224,0.0,0.0,,0.2185231000476051,4,20750,0.7311470999848098
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,5,5142521270156239836,0.03964779021429621,0.029451734504605014,0.044684138754162446,0.028032577060911393,0.0578573506378799,283.8557894778685,30.730148828608524,158.37448830851054,,,True,286,0,0,81,0.98,3,False,224,0.0,0.0,,0.1781500999641139,4,20750,0.6486263000115287
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,6,8780073560692340900,0.0855989354493403,0.048097532684015835,0.11201204518200948,0.055465639522458414,0.11948802982788555,618.2996482639995,15.408410551343437,105.12118491629577,0.0,0.0,True,78,0,0,78,0.98,3,False,224,0.0,0.13972930182315604,,0.13664889996289276,4,19785,0.6389503999962471
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,6,8780073560692340900,0.06235568218058841,0.051677397433463924,0.054601534534763345,0.05244346722772757,0.08823369688994612,450.40859628840974,21.56608086432151,112.38253706692197,0.0,0.0,True,262,0,4,85,0.98,3,False,224,0.0,0.12235180206875548,,0.2026620999968145,4,20279,0.6967646999983117
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,6,8780073560692340900,0.06235568218058841,0.051677397433463924,0.054601534534763345,0.05244346722772757,0.08823369688994612,450.40859628840974,21.56608086432151,112.38253706692197,0.0,0.0,True,262,0,4,85,0.98,3,False,224,0.0,0.12235180206875548,,0.21536750000086613,4,20279,0.7529071999888401
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,6,8780073560692340900,0.06235568218058841,0.051677397433463924,0.054601534534763345,0.05244346722772757,0.08823369688994612,450.40859628840974,21.56608086432151,112.38253706692197,0.0,0.0,True,262,0,4,85,0.98,3,False,224,0.0,0.12235180206875548,,0.1813941999571398,4,20279,0.6553156000154559
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,6,8780073560692340900,0.06235672602287755,0.05133104260725869,0.05453646485063906,0.05296548082900147,0.08783229479211133,450.4161361873212,21.34076607076975,112.38253706692197,0.0,0.0,True,262,0,0,83,0.98,3,False,224,0.0,0.12384192507883461,,0.19206780000240542,4,20279,0.6851535000023432
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,6,8780073560692340900,0.06235672602287755,0.05133104260725869,0.05453646485063906,0.05296548082900147,0.08783229479211133,450.4161361873212,21.34076607076975,112.38253706692197,0.0,0.0,True,262,0,0,83,0.98,3,False,224,0.0,0.12384192507883461,,0.17049240003689192,4,20279,0.6644254999991972
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,7,3032543540686723133,0.048093170950142046,0.026965553006431418,0.04261237149233406,0.052510617137309756,0.05963064376552461,350.108609235801,30.011500975667765,157.15737202044235,,0.0,True,159,0,0,86,0.98,3,False,224,0.0,0.0,,0.2036054000200238,5,20726,0.6973387000034563
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,7,3032543540686723133,0.039810465047794834,0.08236620740811716,0.05683844275981035,0.021860149512532772,0.023985950708911734,289.8121765637653,28.971275560051737,158.10274995154458,0.0,0.0,False,256,1,1,74,0.98,3,False,224,0.0,0.2156318327483804,,0.21128840002347715,4,21134,0.6684107999899425
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,7,3032543540686723133,0.039810465047794834,0.08236620740811716,0.05683844275981035,0.021860149512532772,0.023985950708911734,289.8121765637653,28.971275560051737,158.10274995154458,0.0,0.0,False,256,1,1,74,0.98,3,False,224,0.0,0.2156318327483804,,0.20106710004620254,4,21134,0.6792001000139862
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,7,3032543540686723133,0.03980500321971468,0.08236620740811716,0.05683844275981035,0.021844965262174904,0.023985950708911734,289.7724155541407,28.956441436666815,158.10274995154458,0.0,0.0,False,256,0,1,74,0.98,3,False,224,0.0,0.2156318327483804,,0.14479520000168122,4,21134,0.6036425000056624
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,7,3032543540686723133,0.039810465047794834,0.08236620740811716,0.05683844275981035,0.021860149512532772,0.023985950708911734,289.8121765637653,28.971275560051737,158.10274995154458,0.0,0.0,False,256,1,0,74,0.98,3,False,224,0.0,0.2156318327483804,,0.20808869999018498,4,21134,0.6723219999985304
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,7,3032543540686723133,0.03980500321971468,0.08236620740811716,0.05683844275981035,0.021844965262174904,0.023985950708911734,289.7724155541407,28.956441436666815,158.10274995154458,0.0,0.0,False,256,0,0,74,0.98,3,False,224,0.0,0.2156318327483804,,0.17108859994914383,4,21134,0.6367087000107858
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,8,11725879213072919591,0.0800511273339878,0.05985621514680069,0.07101200050567008,0.0774450565965362,0.1057546242913116,581.7642769461629,19.97205572234301,108.21614523828161,,,True,152,0,0,96,0.98,3,False,224,0.0,0.14270745573438598,,0.1904818000330124,5,19854,0.7097317000152543
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,8,11725879213072919591,0.06775526338442296,0.0830220884359467,0.08473455699622749,0.06903013770232613,0.03974825158234588,492.40520558415517,18.39418857583702,108.18512952351927,0.0,0.0,False,291,0,0,80,0.98,3,False,224,0.0,0.21870203953422399,,0.22030139996786602,4,20334,0.7314058000047226
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,8,11725879213072919591,0.06775526338442296,0.0830220884359467,0.08473455699622749,0.06903013770232613,0.03974825158234588,492.40520558415517,18.39418857583702,108.18512952351927,0.0,0.0,False,291,0,0,80,0.98,3,False,224,0.0,0.21870203953422399,,0.20520589995430782,4,20334,0.7013217000057921
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,8,11725879213072919591,0.06775526338442296,0.0830220884359467,0.08473455699622749,0.06903013770232613,0.03974825158234588,492.40520558415517,18.39418857583702,108.18512952351927,0.0,0.0,False,291,0,0,80,0.98,3,False,224,0.0,0.21870203953422399,,0.18350260000443086,4,20334,0.6779879000096116
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,8,11725879213072919591,0.06775526338442296,0.0830220884359467,0.08473455699622749,0.06903013770232613,0.03974825158234588,492.40520558415517,18.39418857583702,108.18512952351927,0.0,0.0,False,291,0,0,80,0.98,3,False,224,0.0,0.21870203953422399,,0.21482459997059777,4,20334,0.6803936999931466
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,8,11725879213072919591,0.06775526338442296,0.0830220884359467,0.08473455699622749,0.06903013770232613,0.03974825158234588,492.40520558415517,18.39418857583702,108.18512952351927,0.0,0.0,False,291,0,0,80,0.98,3,False,224,0.0,0.21870203953422399,,0.16699810003046878,4,20334,0.6508252999919932
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,9,8297037892719688063,0.07564681957247042,0.159662136280085,0.11653511324732255,0.008816256877603273,0.08360336013917659,533.1150263362407,17.691056640279808,110.25183162090242,,0.0,True,143,0,0,85,0.98,3,False,224,0.0,0.427561005013702,,0.19332649998250417,5,20169,0.7151399999856949
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,9,8297037892719688063,0.06566266487611057,0.12833188458849157,0.0805724091432278,0.03636985450882583,0.05680766497479809,462.75247938480163,20.425746257912294,155.07157713808203,0.0,0.0,True,211,0,2,89,0.98,3,False,224,0.0,0.3813629415014935,,0.18124770000576973,5,20574,0.7086161999905016
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,9,8297037892719688063,0.06566266487611057,0.12833188458849157,0.0805724091432278,0.03636985450882583,0.05680766497479809,462.75247938480163,20.425746257912294,155.07157713808203,0.0,0.0,True,211,0,2,89,0.98,3,False,224,0.0,0.3813629415014935,,0.20831849999376573,5,20574,0.7193196000007447
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,9,8297037892719688063,0.06566266487611057,0.12833188458849157,0.0805724091432278,0.03636985450882583,0.05680766497479809,462.75247938480163,20.425746257912294,155.07157713808203,0.0,0.0,True,211,0,2,89,0.98,3,False,224,0.0,0.3813629415014935,,0.17741019997629337,5,20574,0.6848153999890201
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,9,8297037892719688063,0.06566266487611057,0.12833188458849157,0.0805724091432278,0.03636985450882583,0.05680766497479809,462.75247938480163,20.425746257912294,155.07157713808203,0.0,0.0,True,211,0,0,89,0.98,3,False,224,0.0,0.3813629415014935,,0.18584439996629953,5,20574,0.7417739999946207
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-restoration-only,9,8297037892719688063,0.06566266487611057,0.12833188458849157,0.0805724091432278,0.03636985450882583,0.05680766497479809,462.75247938480163,20.425746257912294,155.07157713808203,0.0,0.0,True,211,0,0,89,0.98,3,False,224,0.0,0.3813629415014935,,0.15368910002871417,5,20574,0.6781130000017583
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,cspf,10,10504386983052747306,0.08555381114966222,0.1133815993646848,0.06750392940617782,0.0693290737790126,0.11051131873881523,621.2292865186895,19.911541640091954,108.59961449988015,,0.0,True,131,0,0,107,0.98,3,False,224,0.0,0.34419451546756685,,0.19047639993368648,6,19933,0.7932107000087854
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit,10,10504386983052747306,0.06400023298593761,0.056120655630147884,0.061868874876511305,0.061184004139664856,0.07456019980089143,464.72294501682046,19.42528452864405,153.0,,0.0,True,281,0,1,83,0.98,3,False,224,0.0,0.12110735978953495,,0.23136839995277114,4,20202,0.7557926999870688
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-damping,10,10504386983052747306,0.06400023298593761,0.056120655630147884,0.061868874876511305,0.061184004139664856,0.07456019980089143,464.72294501682046,19.42528452864405,153.0,,0.0,True,281,0,1,83,0.98,3,False,224,0.0,0.12110735978953495,,0.2161416000162717,4,20202,0.7062210000003688
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-preemption,10,10504386983052747306,0.06400023298593761,0.056120655630147884,0.061868874876511305,0.061184004139664856,0.07456019980089143,464.72294501682046,19.42528452864405,153.0,,0.0,True,281,0,1,83,0.98,3,False,224,0.0,0.12110735978953495,,0.18589480000082403,4,20202,0.707131200004369
a11-mechanisms,grid-n60-load2.0-cascading-centralised,grid,60,2.0,cascading,CENTRALISED,orbit-no-protection,10,10504386983052747306,0.06400023298593761,0.056120655630147884,0.061868874876511305,0.061184004139664856,0.07456019980089143,464.72294501682046,19.42528452864405,153.0,,0.0,True,281,0,0,83,0.98,3,False,224,0.0,0.12110735978953495,,0.22225709998747334,4,20202,0.7794792999920901
